0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	2
46	8
47	24
48	28
49	49
50	51
51	52
52	53
53	62
54	55
55	87
56	84
57	110
58	108
59	96
60	90
61	106
62	126
63	136
64	141
65	153
66	170
67	157
68	156
69	200
70	209
71	240
72	223
73	236
74	241
75	211
76	202
77	226
78	242
79	262
80	242
81	252
82	248
83	246
84	257
85	235
86	234
87	248
88	241
89	224
90	213
91	213
92	197
93	189
94	170
95	171
96	171
97	174
98	165
99	177
100	141
101	153
102	125
103	146
104	155
105	131
106	117
107	114
108	105
109	91
110	83
111	94
112	101
113	111
114	91
115	83
116	84
117	82
118	80
119	87
120	89
121	75
122	88
123	85
124	71
125	71
126	77
127	93
128	89
129	67
130	84
131	78
132	74
133	59
134	77
135	88
136	72
137	76
138	64
139	76
140	70
141	71
142	62
143	72
144	61
145	99
146	77
147	73
148	76
149	68
150	62
151	69
152	65
153	57
154	71
155	85
156	77
157	79
158	68
159	78
160	68
161	87
162	70
163	69
164	68
165	69
166	65
167	58
168	71
169	71
170	68
171	57
172	76
173	71
174	68
175	65
176	54
177	75
178	79
179	84
180	57
181	66
182	63
183	86
184	57
185	75
186	74
187	67
188	70
189	67
190	81
191	69
192	62
193	65
194	73
195	67
196	65
197	74
198	87
199	79
200	75
201	72
202	69
203	87
204	59
205	60
206	71
207	84
208	72
209	82
210	84
211	79
212	65
213	89
214	79
215	80
216	79
217	83
218	78
219	81
220	84
221	87
222	87
223	69
224	92
225	70
226	90
227	94
228	97
229	77
230	96
231	85
232	77
233	97
234	68
235	81
236	84
237	81
238	90
239	94
240	66
241	78
242	105
243	90
244	101
245	99
246	94
247	92
248	108
249	93
250	100
251	91
252	100
253	100
254	93
255	92
256	75
257	90
258	102
259	90
260	117
261	94
262	99
263	90
264	92
265	104
266	98
267	118
268	113
269	97
270	100
271	102
272	109
273	128
274	105
275	122
276	114
277	115
278	97
279	121
280	119
281	105
282	135
283	120
284	118
285	115
286	118
287	137
288	103
289	125
290	141
291	142
292	129
293	120
294	145
295	124
296	133
297	155
298	152
299	129
300	167
301	130
302	146
303	150
304	167
305	154
306	143
307	136
308	156
309	145
310	159
311	153
312	167
313	175
314	153
315	189
316	171
317	175
318	161
319	167
320	193
321	173
322	176
323	174
324	187
325	174
326	183
327	210
328	204
329	208
330	206
331	215
332	208
333	219
334	229
335	228
336	179
337	207
338	233
339	210
340	259
341	253
342	250
343	233
344	277
345	240
346	238
347	261
348	242
349	282
350	284
351	268
352	260
353	313
354	278
355	284
356	303
357	334
358	333
359	320
360	332
361	352
362	353
363	357
364	358
365	382
366	386
367	366
368	381
369	440
370	422
371	398
372	467
373	467
374	483
375	468
376	494
377	498
378	498
379	531
380	568
381	543
382	583
383	623
384	626
385	624
386	736
387	723
388	770
389	748
390	844
391	833
392	895
393	917
394	889
395	968
396	998
397	1111
398	1101
399	1152
400	1192
401	1264
402	1303
403	1332
404	1379
405	1387
406	1502
407	1581
408	1586
409	1673
410	1741
411	1808
412	1862
413	1924
414	1976
415	2108
416	2236
417	2160
418	2340
419	2383
420	2424
421	2464
422	2604
423	2725
424	2790
425	2792
426	2929
427	3057
428	2985
429	3122
430	3190
431	3336
432	3351
433	3479
434	3500
435	3511
436	3615
437	3681
438	3825
439	3788
440	3953
441	3858
442	3994
443	4108
444	4131
445	4194
446	4137
447	4126
448	4203
449	4188
450	4244
451	4290
452	4287
453	4247
454	4037
455	4319
456	4292
457	4245
458	4275
459	4245
460	4212
461	4124
462	4112
463	4186
464	4237
465	4029
466	3902
467	3939
468	3689
469	3834
470	3840
471	3826
472	3714
473	3677
474	3409
475	3491
476	3395
477	3394
478	3326
479	3206
480	3191
481	3086
482	3038
483	2859
484	2937
485	2804
486	2732
487	2662
488	2676
489	2561
490	2456
491	2418
492	2406
493	2326
494	2195
495	2200
496	2228
497	2111
498	2113
499	2003
500	1982
501	1894
502	1774
503	1795
504	1728
505	1768
