0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	1
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	1
35	0
36	0
37	0
38	0
39	0
40	1
41	0
42	0
43	0
44	0
45	0
46	0
47	1
48	0
49	0
50	0
51	0
52	0
53	1
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	2
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	1
73	1
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	1
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	2
93	0
94	2
95	15
96	58
97	108
98	153
99	177
100	168
101	158
102	164
103	152
104	142
105	143
106	133
107	140
108	126
109	142
110	129
111	116
112	93
113	98
114	123
115	107
116	105
117	110
118	93
119	102
120	81
121	91
122	79
123	78
124	79
125	86
126	100
127	102
128	86
129	81
130	104
131	87
132	81
133	76
134	84
135	74
136	85
137	60
138	82
139	91
140	83
141	75
142	73
143	75
144	90
145	86
146	80
147	71
148	80
149	67
150	64
151	74
152	73
153	87
154	95
155	76
156	85
157	84
158	87
159	82
160	73
161	84
162	58
163	75
164	72
165	69
166	81
167	73
168	83
169	75
170	88
171	77
172	89
173	98
174	85
175	80
176	87
177	77
178	72
179	71
180	66
181	79
182	81
183	80
184	76
185	78
186	86
187	80
188	74
189	82
190	67
191	77
192	82
193	75
194	93
195	81
196	90
197	78
198	87
199	75
200	93
201	84
202	64
203	89
204	60
205	79
206	73
207	82
208	67
209	77
210	100
211	78
212	75
213	72
214	96
215	87
216	70
217	79
218	77
219	91
220	92
221	85
222	96
223	87
224	96
225	90
226	71
227	81
228	98
229	84
230	84
231	80
232	91
233	83
234	84
235	112
236	72
237	92
238	81
239	85
240	99
241	98
242	102
243	87
244	80
245	93
246	96
247	103
248	89
249	71
250	113
251	98
252	96
253	113
254	108
255	97
256	104
257	95
258	89
259	88
260	88
261	85
262	102
263	103
264	129
265	116
266	110
267	112
268	122
269	120
270	121
271	115
272	131
273	111
274	117
275	118
276	122
277	117
278	116
279	113
280	119
281	152
282	134
283	157
284	129
285	123
286	118
287	149
288	136
289	122
290	128
291	152
292	136
293	147
294	167
295	129
296	159
297	145
298	157
299	145
300	130
301	171
302	170
303	160
304	143
305	164
306	168
307	162
308	166
309	146
310	167
311	156
312	163
313	177
314	162
315	173
316	184
317	178
318	157
319	186
320	185
321	177
322	186
323	174
324	184
325	214
326	224
327	189
328	209
329	203
330	204
331	207
332	211
333	227
334	226
335	217
336	237
337	247
338	244
339	230
340	264
341	253
342	296
343	264
344	280
345	261
346	293
347	280
348	232
349	257
350	288
351	296
352	304
353	297
354	315
355	337
356	293
357	274
358	341
359	323
360	360
361	389
362	362
363	350
364	393
365	392
366	399
367	398
368	427
369	404
370	462
371	412
372	441
373	453
374	472
375	501
376	494
377	527
378	554
379	554
380	560
381	622
382	665
383	671
384	635
385	715
386	781
387	714
388	751
389	764
390	847
391	943
392	868
393	918
394	931
395	1064
396	1044
397	1105
398	1188
399	1201
400	1166
401	1267
402	1366
403	1355
404	1393
405	1467
406	1526
407	1651
408	1647
409	1691
410	1807
411	1764
412	1877
413	1977
414	2017
415	2104
416	2230
417	2211
418	2312
419	2325
420	2430
421	2489
422	2673
423	2729
424	2850
425	2873
426	3054
427	2992
428	3099
429	3235
430	3318
431	3267
432	3422
433	3615
434	3568
435	3662
436	3655
437	3877
438	3886
439	3794
440	3995
441	4102
442	3937
443	4197
444	4192
445	4193
446	4216
447	4203
448	4296
449	4302
450	4259
451	4351
452	4269
453	4249
454	4434
455	4506
456	4399
457	4234
458	4326
459	4323
460	4219
461	4167
462	4277
463	4137
464	4165
465	4050
466	4080
467	4044
468	4054
469	3885
470	3758
471	3695
472	3705
473	3737
474	3538
475	3597
476	3399
477	3454
478	3401
479	3219
480	3277
481	3287
482	3044
483	3080
484	2975
485	2936
486	2801
487	2713
488	2697
489	2666
490	2526
491	2484
492	2419
493	2398
494	2341
495	2291
496	2284
497	2065
498	2164
499	2145
500	2002
501	1983
502	1878
503	1933
504	1771
505	1764
