0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	1
95	9
96	28
97	45
98	51
99	60
100	46
101	49
102	51
103	51
104	55
105	67
106	62
107	62
108	70
109	78
110	65
111	66
112	44
113	69
114	55
115	67
116	50
117	47
118	59
119	53
120	59
121	63
122	47
123	56
124	71
125	72
126	60
127	58
128	49
129	61
130	65
131	63
132	65
133	72
134	67
135	63
136	71
137	63
138	71
139	81
140	64
141	56
142	57
143	60
144	58
145	53
146	59
147	70
148	50
149	60
150	55
151	63
152	53
153	57
154	60
155	64
156	58
157	64
158	67
159	62
160	69
161	64
162	62
163	61
164	69
165	59
166	68
167	64
168	71
169	62
170	67
171	46
172	58
173	72
174	52
175	65
176	59
177	53
178	68
179	51
180	78
181	60
182	71
183	59
184	54
185	51
186	58
187	52
188	57
189	62
190	65
191	82
192	61
193	67
194	52
195	56
196	70
197	68
198	60
199	58
200	63
201	68
202	61
203	69
204	61
205	52
206	63
207	59
208	72
209	60
210	66
211	71
212	70
213	62
214	63
215	81
216	69
217	71
218	60
219	62
220	67
221	56
222	61
223	70
224	61
225	63
226	65
227	67
228	53
229	52
230	45
231	59
232	59
233	60
234	61
235	64
236	57
237	71
238	64
239	51
240	75
241	63
242	65
243	52
244	64
245	66
246	58
247	86
248	68
249	78
250	60
251	66
252	68
253	67
254	62
255	47
256	66
257	60
258	64
259	80
260	59
261	63
262	75
263	52
264	76
265	70
266	69
267	79
268	62
269	71
270	86
271	49
272	69
273	58
274	67
275	72
276	68
277	73
278	55
279	66
280	60
281	71
282	75
283	79
284	65
285	64
286	56
287	70
288	76
289	86
290	75
291	67
292	71
293	60
294	70
295	51
296	66
297	74
298	61
299	63
300	70
301	68
302	47
303	80
304	77
305	56
306	77
307	67
308	76
309	47
310	74
311	73
312	77
313	79
314	76
315	57
316	66
317	65
318	72
319	56
320	67
321	72
322	67
323	62
324	64
325	59
326	66
327	61
328	60
329	72
330	69
331	61
332	77
333	71
334	58
335	53
336	66
337	57
338	71
339	83
340	78
341	72
342	67
343	72
344	84
345	73
346	58
347	72
348	67
349	59
350	72
351	71
352	55
353	77
354	53
355	81
356	65
357	71
358	63
359	81
360	74
361	63
362	56
363	75
364	76
365	74
366	58
367	68
368	81
369	58
370	79
371	79
372	72
373	66
374	74
375	81
376	76
377	63
378	81
379	66
380	91
381	62
382	69
383	66
384	67
385	75
386	76
387	61
388	68
389	79
390	71
391	70
392	55
393	76
394	65
395	87
396	85
397	62
398	70
399	68
400	72
401	74
402	55
403	67
404	84
405	81
406	89
407	81
408	56
409	68
410	69
411	74
412	77
413	76
414	68
415	68
416	58
417	59
418	61
419	76
420	70
421	73
422	68
423	91
424	54
425	77
426	67
427	82
428	66
429	72
430	74
431	72
432	75
433	79
434	76
435	76
436	66
437	77
438	63
439	71
440	73
441	73
442	73
443	72
444	69
445	77
446	72
447	71
448	64
449	75
450	83
451	75
452	78
453	81
454	78
455	95
456	75
457	91
458	93
459	65
460	89
461	78
462	80
463	77
464	66
465	65
466	73
467	73
468	67
469	82
470	68
471	62
472	77
473	85
474	70
475	75
476	78
477	81
478	65
479	58
480	72
481	81
482	82
483	68
484	63
485	85
486	59
487	68
488	70
489	74
490	60
491	75
492	74
493	74
494	74
495	78
496	58
497	71
498	62
499	79
500	79
501	65
502	93
503	73
504	64
505	81
506	91
507	84
508	79
509	93
510	72
511	53
512	71
513	64
514	70
515	71
516	73
517	70
518	81
519	78
520	78
521	73
522	54
523	72
524	73
525	61
526	77
527	73
528	76
529	56
530	81
531	67
532	72
533	56
